ClientName,Latitude,Longitude
Terry Owen,11.0265428,76.9901598
Carla Miller,11.0745206,76.9535644
Jack Allen,10.993803,76.9882431
Erica Duncan,11.0249585,76.9014691
Sydney Bush,11.015415,77.0237033
Michelle Jones,10.9498347,76.9791434
Tanya Martinez,11.0148408,76.9098029
Lori Peterson,11.0752391,76.956418
Jonathan Watts,11.0545807,77.0290081
Javier Thomas,10.9075997,77.0037733
Devin Luna,11.0090967,76.9444567
Tanya Goodman,10.919992,76.978079
Kenneth Gallegos,11.0303337,76.9479694
Nancy Gomez,11.0644869,76.9911156
Corey Bonilla,10.9571346,76.9796986
Leslie King,10.9322329,76.9498535
Douglas Rose,11.0422764,76.9703027
Thomas Carroll Jr.,10.9319117,76.9495886
Kristen Scott,11.0519038,77.0642636
Barbara Marks,10.9476558,76.9695329
Kaylee Ritter,11.0203778,76.9736794
David Byrd,11.0439086,76.926499
Michael Taylor,10.9515502,76.9803403
Michael Armstrong,11.0007579,76.9927419
Joseph Wagner,11.0676086,77.0042261
Jessica Edwards,11.0324676,76.924207
Michael Daniels,11.0112027,77.0018512
Julie Garcia,11.0447202,77.0025822
David Salazar,10.9663233,77.030359
Christopher Gallagher,11.0283405,76.9017877
Benjamin Miller,10.9823478,76.9699349
Adam Jackson II,11.0209167,76.9707
Evan Barnes,11.098772,77.017186
Jared English,11.028697,76.8950688
Cynthia Brown,10.9840661,76.9242104
Terrence Pratt,10.9427341,76.9553975
Jennifer Velasquez,11.0260756,76.9586781
Joshua Smith,11.0067077,76.9914824
Angela Williams,11.028748,76.9972396
Wayne Smith,11.0237516,76.908721
Shannon Mejia,10.9967135,76.9513667
Matthew Harding,11.0061737,76.9521487
Anthony Lawrence,11.0587394,76.9432138
Kristie Roberts,11.0263833,76.9279059
Kevin Parks,10.943625,76.9575829
Jeffrey Williams,10.990007,76.9578021
Mr. Richard Johnson DVM,11.0115623,76.9902263
Teresa Wheeler PhD,11.0451663,77.0490626
Robert Cooper,11.0019415,77.0286704
Laurie Young,10.9598107,76.915101
Michelle Rogers,11.0734208,77.016669
Sherri Hall,11.0625523,76.991533
Evelyn Allen,11.1022222,76.9965419
Zachary Schultz,11.0316647,76.9621436
Melissa Walker,10.9867433,76.9647209
John Rodriguez,10.9903666,76.965348
Steven Hughes,11.0335009,76.9259647
Molly Hoffman,11.0226829,76.94347
Joe Duke,11.0395899,76.9549666
Robert Hartman,11.0462555,76.9427261
Brittany Phillips,11.0300205,76.975353
Teresa Robinson,10.9637667,76.9551883
Stephen Davis,11.0041785,76.9928515
Kathryn Holloway,11.006326,77.0289652
Anthony Walters,10.9582267,76.9766369
Heather Collins,11.0357686,76.9278946
April Miller,11.0581847,76.9943673
Ryan Bennett,11.0347162,76.937606
Francisco Stewart,10.9887593,76.9417118
Shelly Wolfe,11.083246,76.9817096
Rachel Nixon,10.9778626,76.9647505
Lauren Hall,10.9626467,76.9527467
Matthew Butler,10.9907855,76.9919665
Dylan Wright,11.0048979,76.9937672
Courtney Hoffman,11.032838,76.8913101
Jennifer Barnes,11.0050719,77.0525608
Troy Ramos,11.030907,76.9623174
Kara Williams,11.0592763,77.0059462
Sara Gentry,11.0219071,77.0608737
Melissa Jones,11.0263364,76.8837945
Susan Wilkinson,10.958841,76.9665514
Jennifer Dominguez,11.050762,77.0686358
Frederick Roberts,11.0760639,76.9990777
Eric Erickson,11.0601138,77.0840527
Phillip Williams,10.9635754,76.9545391
Justin Faulkner,11.0263408,76.9652203
Alvin Mcpherson,11.05336,77.0389181
Jose Morgan,11.0518498,76.9178337
Brittany Norton,11.0208657,76.9749542
Donald Reed,10.9446833,76.9855292
Richard Foster,10.9446714,76.9727497
Zachary Martin,11.0590208,77.0375561
Matthew Edwards,11.0628272,76.9896876
Mr. Duane Johnson MD,11.0082343,76.9647578
Elizabeth Schmidt,11.0763078,77.0038872
Jessica Ward,10.9572805,76.9245095
Janet Ware,11.0148097,76.9677265
Michelle Hanson,11.0673764,77.0029537
Katherine Mays,10.9916594,76.9649656
George Schultz,11.0653725,77.0005528
April Snyder,10.9950784,76.9576041
Rachel Day,11.0627864,76.9937286
Lisa Edwards,10.9621867,76.9501193
Bonnie Reyes,11.0168304,76.9767156
Tamara Wright,10.9390483,76.9736167
Caroline Shaw,11.0280757,76.9598814
Chad Rogers,11.0036962,76.9561525
Raymond Miller,11.0087111,77.0495715
Elizabeth Martin,11.0097016,76.9919394
Julie Mueller,11.0232318,77.0218631
Nathan Robinson MD,11.0432247,77.0048389
Mr. Douglas Vega,11.0373739,76.980082
Ryan Young,10.9531703,76.9616524
James Hanson,11.004934,77.0516952
Daniel Mclaughlin,10.9425889,76.9534716
Lori Hill,11.0268589,76.9336434
Lisa Dodson,11.0019809,76.9595716
Samuel Simmons,10.9553733,76.9659382
Stephanie Smith,11.0376883,76.9360233
Carrie Nguyen,11.0482076,76.927973
Catherine Simmons,11.0056362,77.0486178
Jane Herrera MD,11.0188989,76.9750927
Robert Nichols,11.0403459,76.9897897
Kathy Henry,11.0049247,77.03222
Kimberly Conley,10.9605158,76.9843843
Amy Haas,10.9933705,76.9576187
Laura Brooks,10.9604226,76.9156534
Taylor Kelly,10.9894531,76.9546445
Margaret Gonzales,10.9444639,76.951768
Jordan Green,11.0022266,77.0252308
Lydia Smith,10.9933589,76.9274564
Melissa Young,11.0080143,77.0150941
Kevin Waters,11.02464,76.964545
Peter Ortiz,10.9899886,76.9976809
Katherine Reed,11.0331783,76.9311811
Raven Flowers,10.9950863,76.9989856
Susan Nguyen,11.0270962,76.9623681
Jeffrey Wright,11.026095,76.9555158
Keith Bailey,10.9976873,76.9927258
Alyssa Sandoval,11.0466735,76.9939778
Samantha Hall,11.02214,77.0089644
Gregory Reese,11.0450733,76.9733009
Lindsay Avila,11.0321578,76.8878207
Cindy Petty,10.9579038,76.9503862
Thomas Escobar,10.9993914,77.0254698
Kellie Gregory,10.9848465,76.9397266
Kristopher Soto,11.0487816,77.0509066
Kendra Stewart,11.0460163,76.9493691
Anna Riley,10.9316777,76.9493456
Cheryl Murphy,10.939513,76.9736815
Katherine Wong,10.9445987,76.9849944
Ashley Parker,11.0151721,76.9616635
Wanda Robinson,11.062049,76.989202
Wendy Strickland,10.9039106,76.998367
Sharon Lewis,10.9737788,76.8989377
Emily Jackson,11.0176277,76.9759718
Kristopher Williams,10.991219,76.9571204
Bobby Sanchez,10.9640776,76.9702468
Jessica Snyder,11.00452,77.0297733
Tyler Rowland,10.9865584,76.9383705
Lisa Watkins,11.0238711,76.98245
Debra Wilson,11.0744396,77.0201347
Stephanie Fields,10.9937033,76.9582718
Vincent Ross,11.0319973,77.0744776
Suzanne Mills,10.9768594,76.9176961
Andrew Mitchell,10.9677249,77.0066187
Cynthia Johnson,11.0148903,77.0001703
Jeremy Donovan,10.9913041,76.9275534
Brandon Woodard,11.0012094,77.0340399
Sandra Hopkins,10.9918896,76.9642142
Ronald Trujillo,11.0080729,76.9922112
Michelle Montgomery,10.9786784,77.0243909
Whitney Gonzales,11.0766575,77.056175
Sarah Alvarez,10.9604676,76.9157635
Meghan Brown,11.0406916,77.0410732
Rachel Braun,10.9952909,77.0007275
Kara Wilson,11.0288491,77.0336492
Christina Hansen,11.0496809,77.0140515
Marie Leon,10.9481257,76.9535312
Dawn Black,11.0483476,76.9274025
Tyler Eaton,11.1157542,76.9799818
Sharon Allen,11.0526806,77.0390561
Madeline Chapman,10.9889627,76.9541718
Tanya Collins,10.9475793,76.9723651
Douglas Garcia,11.0216334,76.9793697
Thomas Melton,11.0470146,76.9421709
Ricky Miller,11.0306945,76.9860644
Angela Ramos,11.0387674,76.9356417
Aaron Chandler,10.9865361,76.9390569
Kenneth Taylor,11.0280534,76.9670584
Mark Graham,11.0258327,76.9694298
Zachary Perry,10.9527213,76.9874969
Laura Robinson,10.9434601,76.9331569
Brandi Boone,10.9466379,76.9841724
Kenneth Baxter,11.0374493,76.9799673
George Harrison,11.0381433,76.9733788
Christian Wilson,11.0453042,76.9581389
Megan Allen,11.0316593,76.9987408
Elizabeth Wallace,11.0592063,77.0023679
Kristen Kelly,10.9590246,76.9793459
Brian Wood,11.025993,76.9344733
Alicia Cameron,10.9943735,76.957465
Brittany Patton,10.9664342,76.9508277
Steve Klein,11.0349954,76.9781849
Tammy Henderson,11.0480895,76.9691667
Linda Preston,11.0078992,77.0150124
Timothy Cole,11.0335247,76.8913334
Laura Phillips,10.9654092,76.9856898
Cynthia Rush,10.9893162,76.9545941
David Williams,11.0415217,76.976775
Erica Carson MD,11.0301604,76.9315824
Nicholas Harrison,10.9712326,76.8931972
John Lozano,11.0165192,77.0062467
Nathan Hopkins,11.0553918,77.064688
Wesley Townsend Jr.,11.0450544,77.0484634
Daniel Mckinney,11.0329966,76.9291698
James Franklin,11.0553093,77.0659395
Ashley Snyder,10.9809957,77.0336261
Mallory Turner,11.0418575,76.9388232
Christina Valenzuela,11.0270024,76.9624649
Blake Duke,10.9933551,76.9579916
Joseph Davis,11.0376679,76.9808611
Amber Tyler,11.0383891,76.9250733
Patrick May,11.0620703,76.9349206
Ashley Silva,10.9923382,76.9943764
Corey Ibarra,11.0485897,76.9570804
James Page,10.9824067,77.0016128
Jacob Fox,10.9899088,76.959359
Ruth Villarreal,11.024916,76.902009
John Pineda,11.0237471,76.9089151
Jasmine Schwartz MD,11.0009323,76.9522733
Manuel Daniels,11.0533777,76.993871
Brad Bennett,10.9543455,76.9791313
Joseph Riddle,10.9248453,76.9826099
Christopher Galloway,10.9986107,76.942366
Daniel Ward,10.9546118,76.9921758
Brenda Leonard,11.0482618,76.9584491
Randall Wang,11.0528644,77.0742394
Daniel Rogers,11.0462399,76.9506825
Mark Fowler,10.9861849,76.9368559
Joy Cuevas,11.0043583,77.034675
Willie Haley,11.0152375,76.9615297
Jason Johnson,11.0558067,77.0194399
Robert Robinson,11.0482964,77.000188
Dennis Grant,11.0163676,77.0214589
Mary Schmidt,10.9917893,76.9503265
Miranda Parker,11.0440668,77.0041789
Scott Skinner,10.9831413,76.9769629
Antonio Gomez,11.0831051,76.983158
Joshua Garcia,10.9919095,76.933525
Carolyn Callahan,11.0324296,76.8873954
Destiny Black,11.0216156,76.9785397
Robert Sherman,11.0429135,76.998485
Curtis Suarez,10.9418495,76.9826623
Frank Garcia,11.0100353,77.0082303
Matthew Reed,11.003752,76.9476254
Joshua Goodman,10.9943844,76.9574791
William Hoffman,11.0066217,76.9129815
Clinton Stephens,11.0419081,76.9884691
Stacey Rodriguez,10.9046597,76.9992581
Joshua Phillips,11.0078102,77.0285354
George Caldwell,10.9898507,76.9493051
Debra Graves,10.9557186,76.9726973
Daisy Griffin,11.02712,76.9623363
John Burns,11.0016551,77.0270043
Travis Moreno,10.995814,76.9517676
Rebecca Vaughan,11.0519274,77.0387907
Kyle Gardner,10.9962518,76.9572974
Michael Nicholson,10.9590157,76.9724255
John Carr,10.9908006,76.9632503
Samantha Russell,11.0357334,76.9546844
Rose Morris,10.9500098,76.8869423
Amanda Taylor,11.0484773,76.9289353
Lauren Miller,10.9899076,76.9633687
Vincent Galvan,11.0269694,76.9473482
Amanda Hamilton,11.0031905,76.9973661
Manuel Choi,10.9992865,76.9976851
Nancy Fox,11.0042464,76.9957338
Abigail Bailey,11.0510684,77.0387938
Justin Gould,10.9597006,76.9822118
William Howell,11.0187743,76.9781209
Jose Oneill,11.0448593,76.9439304
Maria Brooks,11.0008291,76.951883
Michael Pierce,10.944607,76.9861656
Joshua Anderson,11.0049735,76.9910693
Traci Nixon,10.9975298,76.9928421
Craig Hunt,11.0546191,77.0222997
Mathew Soto,10.99718,77.034745
Mary Cox,11.0397946,76.9419576
Lindsey Yang,10.9592315,76.9759194
John Palmer,11.0350918,76.9776834
Ashley Harper,10.9957364,77.0002217
Jeremy Russell,11.0156419,76.985119
Emily Johnson,10.9792629,77.0331722
Donald Williams,10.9940932,76.9881191
Jenna Gonzalez,10.9794111,76.9653497
Ryan Brooks,11.0408662,76.994359
Patrick Mayo,11.1097231,77.0118073
Eric Smith,10.9541238,76.9707619
Sarah Fleming,11.0243849,77.0189063
Marie Holmes,10.9984542,76.9992521
Peter Harrison,11.0557205,77.0010319
Hunter Williams,10.9972857,77.0011034
Daniel Wright,10.9938946,76.9991352
Mrs. Jessica Wallace,10.9899693,76.7728594
Rachel Rocha,10.9912958,77.0347538
Crystal Sexton,11.0283267,76.9577696
Bryan Walker,11.00326,76.9537266
Anna Anderson,11.0072454,76.9417334
Jason Barnes,11.0015119,76.9564826
Paul Padilla,11.0613061,77.0861648
Timothy Powell,10.9939364,76.9572769
Kristina Henson,10.9585414,76.9823887
Jerry Young,10.9504142,76.8871057
Sandy Schmidt,11.0348643,76.943083
Angela Wolf,11.0261143,76.9555798
Heather Chavez,11.0199392,77.0138859
Lynn Mcclure,11.0207941,77.0386956
Meredith Bush,11.0266192,76.8836437
Ms. Lisa Young DDS,11.0548334,77.058813
Cory Howard,10.958735,76.971915
Leroy Martinez,11.0337362,76.9338212
Michele Santos,10.9743599,76.9128626
Matthew Gibbs,11.0173284,76.9804533
Charles Morales,11.0323259,77.0758078
Amanda King,11.0426505,76.9421155
Julie Cortez,10.941162,76.9439609
Natalie Hobbs,11.0218029,76.9162643
Paul Young,11.0320464,76.8882795
Christopher Mullins,11.0139247,77.0416989
Jennifer Cook,11.0383851,77.0382649
Patricia Powell,11.0276434,76.9850155
John Hernandez,10.9631039,76.9743365
Karen Hernandez,11.0262818,77.0197977
Mark Shaw,10.9067062,76.9653088
Tracey Vance,11.0559038,77.0191724
Brandon Ortiz,10.996303,76.9580253
Frank Taylor PhD,11.0274035,76.987757
Jamie Ashley,11.0253401,77.0166916
Kaitlyn Ewing,11.0232359,77.0222184
Kenneth Aguilar,11.0463793,77.0522391
Jose Nelson DDS,11.0256562,76.9398904
Lindsey Reed,10.9878857,76.9382431
Douglas Wright,11.0520567,77.0668683
Sarah Serrano,11.0255018,76.995237
Jacqueline Fuller,11.0234642,76.9780538
Emily Serrano,10.9967135,76.9513667
Michele Smith,11.0161211,76.9638954
Cheryl Nichols,11.0110207,77.0333684
Barry Herrera,11.0290724,76.9431851
Barbara Young,10.976716,76.9666464
John Wallace,11.0395511,76.9255435
Wendy Howard,11.04733,76.9663842
Holly Ward,10.9709101,76.8929062
Deanna Wright,10.9936854,76.9882463
Amber Ruiz,11.0106535,76.9112711
Robert Russell,10.9892399,76.963471
Ashley Wilson,11.030717,76.9757816
Robert Hamilton,10.9549394,76.9914954
Samantha Weeks,11.062601,76.994536
Heather Aguirre,11.0194536,77.0188346
Zachary Snow,11.0407005,76.9643704
Patrick Richardson,10.9912439,76.9566021
Alexa Barnes,10.9611373,76.9594407
Timothy Wolf,11.0242971,76.9646391
Ronald Stewart,11.0285245,76.9958085
Jason Freeman,11.042265,76.9838112
Nancy Meza,11.0248376,76.9349564
Monica Maynard,10.9437779,76.9486697
Mallory Carlson,10.9937565,76.9434649
Gary Adkins,11.0568593,76.9689736
Monica Ashley,11.0548961,76.9912337
Chris King,11.0783391,77.0368131
Jessica Weber,10.9578475,76.977271
Sarah Harris,10.9984859,77.0554727
Andrew Cooper,11.0567351,76.9681955
Daniel Jones,11.06219,76.931505
Amber Wolfe,11.0061439,77.052696
Sarah Barnes,11.0145724,77.0327441
Jonathan Harris,10.9875897,76.9369196
Dennis Diaz,11.0291377,76.9600917
Elizabeth Ingram,11.0068131,77.0365571
Bethany Garcia,11.0424138,76.948382
Alvin West,11.0369443,76.9180686
Glenn Berry,11.0480835,77.038539
Angel Miller,11.0021114,77.0263868
Julie Shields,11.0571832,77.0038491
Sandra Smith,10.9834832,76.9644735
Rodney Bell,11.0425768,76.9725069
Danny Buchanan,10.9988762,76.9501043
Brianna Robinson,11.0267098,76.9594992
Maria Watson,11.0268714,76.9875844
Patty Day,11.0004748,77.0341253
Elizabeth Collins PhD,10.9578453,76.9837229
Michael Robinson,10.9971277,77.0574374
Holly Weaver,10.9928316,76.9976878
Melissa Fernandez,10.9932989,76.994496
James Scott,10.9589736,76.9794254
Victoria Schneider,11.0237683,76.9342281
Matthew Montoya,11.0242613,76.9591616
Philip Roth,10.9805139,77.0293871
Craig Travis Jr.,11.0084333,77.048794
Colton Holt,11.0351168,77.0157816
Stephen Leblanc,11.0004859,76.9509936
Chad Porter,11.0556575,77.0006673
John Miller,11.0027964,76.9940795
Katherine Turner,11.0145071,76.9849169
Lori Warner,10.9590428,76.9720751
Sean Gray,11.0095813,77.030303
Tracey Young,10.9899008,76.9486971
Cindy Holder,11.0210973,76.9160682
Robert Henderson,10.9951331,77.0022869
Dr. Dawn Atkinson,11.0750057,77.0019112
Maureen Garner,11.0396787,76.8704196
Roy Sullivan,10.952653,76.9750697
Angela Martinez,11.0324165,76.8874038
Angela Boyd,11.0260333,77.0187524
Joseph Morrison,10.9449206,76.9349576
Melanie Jones,10.9854356,76.9402966
Toni Martinez,11.0535982,76.9944619
Monica Brown,11.0314681,76.9753333
Alec Brennan,11.0103864,76.9909131
Shannon Ramirez,11.0231817,77.0241917
Brenda Costa,11.0627006,76.9807816
Cody Moore,10.9133834,76.948501
Alyssa Gonzalez,11.0174082,77.0645468
Michael Manning,11.0294792,76.931885
Daniel Krause,11.0391529,76.9899863
Brittany Castaneda,11.0196406,76.9786402
Sean Ochoa,11.048513,76.9572626
Victoria Dawson,11.0230223,76.9617471
Amy Wilson,11.0299967,77.0053507
Erica Vega,11.043929,77.0468596
Dale Coleman,11.0776245,77.0055277
Jacqueline Peters,11.0077328,77.028542
Chelsey Brown,11.026442,76.9441547
Trevor Snyder,11.0256333,76.9873704
Kristen Bailey,10.9554403,76.9489925
Linda Hubbard,11.0357664,77.0028755
Sara Trujillo,11.0281933,76.9559346
Lauren Mason,11.0228165,76.9782831
Jessica Brown,11.0770065,77.0371251
Robert Bennett,11.0446074,76.9855188
Jeffrey Robinson,11.0409224,76.9488454
Stephanie Haynes,11.0768667,77.0028276
Mary Perkins,10.94029,76.9735338
Christopher Robinson,10.96491,76.9867368
Kyle Cardenas,11.0410909,76.9895838
Lisa Ford,11.0079965,77.0634588
Gregory Johnson,11.0216763,77.016898
Dr. Patricia Carpenter MD,10.9906493,76.9541492
Laura Benton,11.0583908,77.0389954
Debra Stewart,11.0032703,77.0496397
Loretta Roberts,10.9623156,76.970829
Timothy Roberts,11.0017913,76.9902119
Sean Middleton,11.0111627,76.9634058
John Blackwell,10.9313953,76.9502
Margaret Morgan,10.9851818,76.9995668
Robin Perkins,11.0059146,76.9530888
Michael Miller,11.0214587,76.9086775
Samuel Owen,11.0383545,76.9896077
Suzanne Meyer,10.989019,76.9682526
Jason Dalton,11.0269764,76.9695012
Monique Alvarez,11.0402673,77.0029378
Michael Le,11.0540149,76.9679954
Andrew Smith,11.0299736,76.9076672
Lauren Moore,11.0117484,77.0054095
Matthew Shannon,10.9873417,76.9391432
Denise Knapp,11.0142841,77.0202139
Anthony Higgins,10.9900596,76.9640315
Manuel Parker,11.004907,77.0664865
John Roberts,10.9920495,76.9653627
Brian Cohen,11.0211102,77.0003766
Matthew Garcia,11.0103621,77.0066943
Edward Moore,10.9557431,76.9897689
Patricia Turner,11.0320432,76.9617395
Joshua Johnston,11.0333675,76.9858676
Terri Davis,11.0404663,76.9937173
William Reid,10.9836223,76.9257519
Troy Mahoney,10.9550836,76.9650046
Barry Thomas,10.948177,76.9777206
Autumn Rodriguez,11.0259528,76.9458658
Mr. Dennis Phillips,11.0368932,76.9208051
Bradley Thomas,10.945854,76.972204
Matthew Walsh,10.9669938,76.9528952
Michael Jensen,10.994822,76.9919328
Ryan Zuniga,11.02833,76.9007927
Stephen Rich,11.025926,76.939629
Meghan Meyer,11.1220717,77.0299565
Adam Jenkins,11.0398276,76.9252923
Susan Carr MD,11.0214073,77.0179832
Sarah Lowe,11.0041121,77.0186024
Amy Barber,10.931095,76.971835
Marie Simmons,11.0303455,76.8912792
David Matthews,11.0227916,76.9122351
Joshua Krause,10.9523437,76.9571767
Pamela Rose,11.05134,76.9432252
Miss Amy Kelley,10.9893344,76.943956
Tyrone Carr,11.0469892,76.9562401
Martin Leonard PhD,11.0380137,76.9239704
Ralph Smith,11.018446,76.9660326
Jacob Berry,11.0396408,76.9292295
Hunter Ruiz,11.0208834,76.9797543
John Curry,11.0656509,76.9054075
Veronica Kim,10.9917641,76.9505994
Ryan Stewart,11.0093918,77.0276896
Michelle Wilson,11.0233163,76.9590801
Tonya Brooks,10.960479,76.9796066
Michelle Wilcox,10.9955604,76.9495295
Lindsey Green,11.0346413,76.9285136
Lauren Cameron,10.9426507,76.9513846
Aaron Griffin,11.0115987,77.0361343
Tyler Roberts,10.9993846,77.0254224
Joseph Lowe,11.0612943,77.0490727
Rebecca Hobbs,11.0334021,76.9330104
Lisa Bell,10.9905971,76.9997104
Robert Bailey,10.9940428,77.0004307
Rebecca Olson MD,11.0243854,77.0070574
Jennifer Farley,10.9611129,76.9702094
Joanna Parker,10.9778672,76.9649615
Cory Chavez,11.0261373,76.9834426
Jennifer Jenkins,10.9563959,76.9714546
Michelle Martinez,11.1020752,76.9922589
William Thomas,11.1141437,76.9801765
Stephanie Bryant,11.0136259,76.9955586
Haley Ward,11.0302484,76.9925265
Larry Miller,10.9971634,77.0003217
Lauren Brooks,11.0362654,76.9192192
Andrea King,11.0327321,76.9640831
Daniel Trujillo,10.9902914,76.9608864
Adriana Dunn,11.0532718,77.07189
Sharon Freeman,11.0463102,76.9551299
Tricia Smith,10.9934291,76.9582372
Brett Boyd,11.0655098,77.0050535
Mary Weber,11.0384252,76.9251689
Morgan Meyers,11.039349,76.9531348
Jennifer Harris,11.0297378,76.930958
Matthew Adams,11.0091804,76.996297
Robin Anderson,11.1093559,77.0238753
Karen Elliott,11.0235739,76.9591957
Jon Gibbs,11.0146062,77.0383575
Kayla Ingram,11.0263513,77.0149562
Steven Collins,11.0749114,76.9534612
Toni Wells,11.031072,76.9132431
Brad Fisher,10.9872787,76.9757378
Nicole Rogers,10.9550319,76.9719558
Christina Carrillo,11.0654529,76.9076907
Sarah Williams,11.0296802,76.8911801
Justin Lee,10.9034475,76.9997247
Cory Marquez,11.0262231,76.9651736
Philip Dominguez,11.0149198,77.0078452
Dr. Theresa Perkins,11.0279187,76.9558661
Gabriela Bernard,10.9543002,76.9724948
Ashley Martinez,10.996219,76.956584
Beth Moore,10.9444666,76.9294335
Keith Sims,10.9669305,76.972534
Alice Flowers,10.9979974,76.9964938
Andrea Fletcher,10.9806284,77.0294018
Kimberly Alvarado,11.0196029,76.9718272
Justin Chen,11.0537568,77.033256
Justin Gutierrez,10.9612079,76.9792881
Hannah Hickman,10.9910251,76.9646335
Elizabeth Campbell,11.0222181,76.948669
Toni Atkins,11.0371465,76.9734648
Patrick Horton,11.0242359,76.9039968
Ruth Wright,11.0019083,76.9559281
Michael Key,10.9842182,76.9391187
Diane Hicks,11.0436225,77.0025219
Jared Roman,10.9914709,76.9655264
Roy Garrett,10.9473152,76.9723791
Sara Sanchez,11.0745817,76.957292
Justin Ford,11.0444691,76.9470611
David Jackson,11.0339606,77.0412676
Alan Villarreal,11.0411686,76.9996816
Kathryn Tran,11.0292484,77.0021697
Rebecca Mayer,11.0342419,76.9582426
Jeremy Atkinson,10.9889433,76.9432537
Joseph Pruitt,10.9926768,76.9509958
Megan Welch,11.0378283,76.9235646
Samantha Ball,11.0039231,76.9934484
Jessica Sullivan,10.9928929,76.9585106
Carolyn Taylor,10.9650556,76.986495
Edward Long,10.9040472,76.9581134
Christopher Parker,10.968969,77.0110017
Michael Ramsey,10.9917808,76.9438617
Stacey Mitchell,11.0686547,77.066407
Raymond Hartman,11.0035554,76.8608921
Brianna Walsh,10.9956678,77.0004084
Jesse Pratt,11.0011157,76.952864
Darryl Maxwell,10.9950411,76.9591199
Heather Ford,11.0560157,77.0575321
Jamie Price,10.9655192,76.9796076
Ryan Harper,10.9779461,76.9957944
Stephanie Morgan,11.0155703,76.9838612
Jason Perry,11.0395313,76.9550563
Evan Rosales,11.0231557,76.9432786
Evelyn Rodriguez,11.0481349,76.9781103
Michael Mcdonald,11.0160127,76.9231274
Gregory Matthews,11.01314,77.0087456
Susan Martinez,11.0609502,76.9587423
Frank Martin,10.9473494,76.9723523
Daniel Woods,11.0352404,76.9771916
Richard Adams,11.0256761,76.9389515
Ashley Norman,11.0196652,77.0129567
Katherine Jenkins,10.9637445,76.9530668
Brenda Rogers,10.9925999,76.9936153
Anthony Mccarthy,11.0100438,77.0372481
Dr. Jay Newman IV,11.0445112,77.0473117
Brian Wilkins,10.9942794,76.9570782
Nancy Mata,11.0418898,77.0013463
Kevin Jackson,11.026069,76.9518743
Seth Hanson,10.9906961,76.9589388
Lauren Travis,10.9065206,76.965341
Courtney Weeks,10.9650178,76.9867653
Rodney Singh,11.0356702,76.9162217
Jennifer Peters,11.0307367,76.9915284
Deborah Brown,10.9913154,76.944028
Elizabeth Meza,10.9918747,76.9885932
Michelle Payne,11.0259449,76.9424415
Elizabeth Harris,10.987198,76.9723958
Timothy Guerrero,11.0269502,76.9857942
Sarah Stevens,10.9965977,76.9498045
Julie Brown,11.0383145,76.9703297
Angela Russell,11.0066176,77.0479994
Elizabeth Stevens,11.0243736,76.9642803
Sergio Price,11.0233668,76.9431955
Jason Hall,10.9487461,76.9536212
Levi Williams,10.9525194,76.9726957
Charles Hall,11.0380035,76.9933742
Chad Randall,10.9918498,76.9520139
Joshua Avila,10.9772518,76.9630458
Rachel Wilkinson,11.0174096,76.9837856
Brett Morris,11.063365,76.9396467
Sophia Sloan,11.0249333,77.0210633
Connor Shepard,10.9971564,76.9575238
James Nguyen,11.0298211,76.9868882
Amanda Mendez,11.0195433,77.0236367
Austin Rodriguez,11.029125,76.9600075
Steven Evans,11.0231624,77.0218327
Jacqueline Hernandez,10.9934159,76.9980233
Daniel Combs,10.9915731,76.9937893
Rebecca Wyatt,11.0418608,76.9908026
Mark Rice,10.9649475,76.9869663
Elizabeth Washington,10.9744247,76.9129886
Katrina Guerra,10.9421586,76.9348539
Jonathan Baker DVM,11.0626142,76.9950806
Eddie Johnson,10.9604126,76.8115462
Timothy Ellison,11.0074586,76.9647542
Tiffany Moreno,11.0625805,76.9721882
Katie Miller,11.0257584,77.0664374
Jason Sandoval,10.9752803,76.9145039
Jennifer Arnold,11.0166593,76.9777858
Nicole Davis,11.0223024,76.9085448
Kelly Mendoza,11.0107806,76.9249308
Jeremy Miller,11.009438,77.0337434
Jennifer Wilson,10.9396112,76.9763059
Michael Maldonado,11.0437737,76.9258133
Julie Rodriguez,11.035116,76.9782204
Zachary Silva,11.0256147,76.9952201
Margaret Johnson,11.0106261,77.033556
Joanna Page,11.0383391,76.9910178
Leah Rodgers,11.0062058,76.9919042
Matthew Webster,11.0629417,76.9098444
Mark Bauer,11.0077042,76.9445448
Alexander Kelley Jr.,11.0509679,76.9911675
